Series,Sa2_main11,GCCSA_Name,LGA_NAME_2013,SA4_Name,SA3_Name,SA2_Name,CODE_1,Name_1,Code_2,Name_2,SC2_2011,SC2_2013,SC2_2016,SC2_2021,SC2_2026,SC2_2031,SC2_2036,SC2_2041
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,F,Wholesale Trade,38,Commission-Based Wholesaling,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,G,Retail Trade,39,Motor Vehicle and Motor Vehicle Parts Retailing,3.886455176,3.577556267,3.602384686,3.065579574,2.998423991,3.73315219,3.74027441,3.722425397
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,G,Retail Trade,40,Fuel Retailing,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,G,Retail Trade,41,Food Retailing,51.56667823,47.30511882,47.6260744,45.40618665,40.66924866,51.34068887,51.77616223,51.31887876
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,G,Retail Trade,42,Other Store-Based Retailing,68.24932015,62.9666928,65.60538383,76.14339852,87.98908779,82.81850856,85.08077383,87.02785567
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,G,Retail Trade,43,Non-Store Retailing and Retail Commission-Based Buying and/or Selling,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,H,Accommodation and Food Services,44,Accommodation,4.246124006,4.857412753,5.390903828,5.478931212,5.916930336,6.561005574,6.913424582,7.286341865
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,H,Accommodation and Food Services,45,Food and Beverage Services,55.10801287,64.09764994,67.72404371,75.21561076,83.09187712,94.60926017,100.7047353,107.5280551
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,I,"Transport, Postal and Warehousing",46,Road Transport,12.28319139,14.95189454,16.58284536,18.2692479,20.50255973,21.68186959,23.07774157,24.37813801
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,I,"Transport, Postal and Warehousing",47,Rail Transport,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,I,"Transport, Postal and Warehousing",48,Water Transport,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,I,"Transport, Postal and Warehousing",49,Air and Space Transport,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,I,"Transport, Postal and Warehousing",50,Other Transport,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,I,"Transport, Postal and Warehousing",51,Postal and Courier Pick-up and Delivery Services,10.98554634,12.90142993,13.91837652,17.14616808,20.85091915,24.07540905,26.71428078,28.52492102
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,I,"Transport, Postal and Warehousing",52,Transport Support Services,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,I,"Transport, Postal and Warehousing",53,Warehousing and Storage Services,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,J,Information Media and Telecommunications,54,Publishing (except Internet and Music Publishing),0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,J,Information Media and Telecommunications,55,Motion Picture and Sound Recording Activities,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,J,Information Media and Telecommunications,56,Broadcasting (except Internet),33.27114091,20.00536618,12.19010648,11.84286367,9.749813876,8.449061688,6.412895098,3.889320217
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,J,Information Media and Telecommunications,57,Internet Publishing and Broadcasting,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,J,Information Media and Telecommunications,58,Telecommunications Services,11.02855398,6.957137899,8.47754846,2.674803411,2.213969038,1.900116215,1.396744035,1.074671535
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,J,Information Media and Telecommunications,59,"Internet Service Providers, Web Search Portals and Data Processing Services",0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,J,Information Media and Telecommunications,60,Library and Other Information Services,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,K,Financial and Insurance Services,62,Finance,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,K,Financial and Insurance Services,63,Insurance and Superannuation Funds,3.023040888,3.466527974,3.977280683,2.491841851,2.468714813,2.605116068,2.345126109,1.859228958
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,K,Financial and Insurance Services,64,Auxiliary Finance and Insurance Services,15.57472867,17.83790053,20.34666741,28.45583025,31.95871277,36.46861924,34.56493781,32.04578049
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,L,"Rental, Hiring and Real Estate Services",66,Rental and Hiring Services (except Real Estate),3.861452759,4.178604569,4.310346214,41.54647581,44.79051708,46.26808912,49.32899419,7.443953672
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,L,"Rental, Hiring and Real Estate Services",67,Property Operators and Real Estate Services,62.55183826,66.5323781,68.53131317,36.01489922,40.01315295,42.17832919,45.80123535,93.84946232
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,M,"Professional, Scientific and Technical Services",69,"Professional, Scientific and Technical Services (Except Computer System Design and Related Services)",141.6013741,161.8866147,178.4152199,109.674686,104.2903345,129.222691,157.7694088,170.1021457
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,M,"Professional, Scientific and Technical Services",70,Computer System Design and Related Services,21.96721474,25.88793509,30.67776162,141.609578,182.9540709,219.5313787,227.2954661,261.7109392
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,N,Administrative and Support Services,72,Administrative Services,14.57660742,14.819197,16.27510839,17.78912417,14.82047874,18.02292367,19.30976254,20.7304618
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,N,Administrative and Support Services,73,"Building Cleaning, Pest Control and Other Support Services",20.89186952,20.91359946,22.01657854,25.40488472,34.41814527,40.70096547,43.19700751,46.21113099
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,O,Public Administration and Safety,75,Public Administration,63.01520443,70.33953767,73.63361703,81.08230385,86.45525784,94.72970618,103.2360038,113.1315091
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,O,Public Administration and Safety,76,Defence,1.042201772,1.195811647,1.520727135,1.278841318,1.509829865,1.823282052,2.129883966,2.533994074
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,O,Public Administration and Safety,77,"Public Order, Safety and Regulatory Services",0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,P,Education and Training,80,Preschool and School Education,9.741455686,10.97587433,11.4831867,20.57086782,20.35466316,19.63179264,19.24866629,19.12514383
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,P,Education and Training,81,Tertiary Education,25.96381375,29.05915859,31.18126617,47.18756114,52.11917792,56.31999508,60.50496573,67.75780872
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,P,Education and Training,82,"Adult, Community and Other Education",26.5696726,30.45296943,32.98489436,18.23196137,28.22183608,36.87266591,44.18162316,47.48538402
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,Q,Health Care and Social Assistance,84,Hospitals,3.13860346,3.124257746,3.19876518,3.888682747,4.62061859,5.156967329,5.833554455,6.61708546
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,Q,Health Care and Social Assistance,85,Medical and Other Health Care Services,65.76668506,71.26773956,78.26081152,92.29261111,106.0575783,114.6021466,126.9285373,140.692462
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,Q,Health Care and Social Assistance,86,Residential Care Services,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,Q,Health Care and Social Assistance,87,Social Assistance Services,51.66875241,55.37123984,60.62603211,75.48197321,89.98851745,98.9547089,110.8441544,123.5801413
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,R,Arts and Recreation Services,89,Heritage Activities,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,R,Arts and Recreation Services,90,Creative and Performing Arts Activities,44.52786291,43.8443968,23.48360944,51.39019349,56.52521643,64.75883508,67.66001116,71.57265591
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,R,Arts and Recreation Services,91,Sports and Recreation Activities,0,0,0,0,0,0,0,0
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,R,Arts and Recreation Services,92,Gambling Activities,4.674108473,4.609086644,27.72842868,4.965724902,4.823699745,4.642630218,4.471034536,4.399303481
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,S,Other Services,94,Repair and Maintenance,23.59780142,26.59973395,30.99325135,33.7307188,38.28145962,45.01191887,44.83441155,44.4390537
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,S,Other Services,95,Personal and Other Services,30.3007424,35.15285551,36.30819513,44.87224481,47.88839279,52.6346953,51.79979729,51.3476281
POW,305031120,Greater Brisbane,Brisbane (C),Brisbane Inner City,Brisbane Inner - North,Alderley,S,Other Services,96,Private Households Employing Staff and Undifferentiated Goods- and Service-Producing Activities of Households for Own Use,8.807813741,9.232715056,9.270611305,9.716415459,10.20180107,10.47112293,10.73762248,10.94974686
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,A,"Agriculture, Forestry and Fishing",1,Agriculture,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,A,"Agriculture, Forestry and Fishing",2,Aquaculture,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,A,"Agriculture, Forestry and Fishing",3,Forestry and Logging,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,A,"Agriculture, Forestry and Fishing",4,"Fishing, Hunting and Trapping",0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,A,"Agriculture, Forestry and Fishing",5,"Agriculture, Forestry and Fishing Support Services",0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,B,Mining,6,Coal Mining,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,B,Mining,7,Oil and Gas Extraction,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,B,Mining,8,Metal Ore Mining,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,B,Mining,9,Non-Metallic Mineral Mining and Quarrying,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,B,Mining,10,Exploration and Other Mining Support Services,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,11,Food Product Manufacturing,14.49160753,15.54278193,15.5694683,15.24338232,17.45952432,18.51300773,18.92596609,19.45997935
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,12,Beverage and Tobacco Product Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,13,"Textile, Leather, Clothing and Footwear Manufacturing",4.924579875,4.931019935,4.20488799,3.10368898,2.87307788,2.389853919,2.172804319,1.936859489
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,14,Wood Product Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,15,"Pulp, Paper and Converted Paper Product Manufacturing",0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,16,Printing (including the Reproduction of Recorded Media),0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,17,Petroleum and Coal Product Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,18,Basic Chemical and Chemical Product Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,19,Polymer Product and Rubber Product Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,20,Non-Metallic Mineral Product Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,21,Primary Metal and Metal Product Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,22,Fabricated Metal Product Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,23,Transport Equipment Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,24,Machinery and Equipment Manufacturing,3.965954403,4.56014262,5.004037272,4.963800568,6.074883938,6.963685816,7.555824105,8.411145426
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,C,Manufacturing,25,Furniture and Other Manufacturing,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,D,"Electricity, Gas, Water and Waste Services",26,Electricity Supply,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,D,"Electricity, Gas, Water and Waste Services",27,Gas Supply,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,D,"Electricity, Gas, Water and Waste Services",28,"Water Supply, Sewerage and Drainage Services",0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,D,"Electricity, Gas, Water and Waste Services",29,"Waste Collection, Treatment and Disposal Services",6.070218541,7.391777595,7.957201873,8.570023507,9.064149243,9.206855255,9.232491328,8.984731661
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,E,Construction,30,Building Construction,14.8062865,16.84935673,16.07879507,13.67650244,12.47963541,10.96734577,11.74425202,12.9197572
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,E,Construction,31,Heavy and Civil Engineering Construction,0,0,0,0,0,0,0,0
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,E,Construction,32,Construction Services,136.280453,154.8490926,149.0837907,125.8664103,116.1356673,103.0864312,110.734982,122.6308065
POW,303051072,Greater Brisbane,Brisbane (C),Brisbane - South,Rocklea - Acacia Ridge,Algester,F,Wholesale Trade,33,Basic Material Wholesaling,10.92629939,13.04869794,12.95159999,12.24336724,11.46894197,10.60077912,9.85609323,9.02599584
